Date,fdi_inflows_usd,fdi_inflows_usd_MA7,fdi_inflows_usd_MA30
2020-10-17,39787.67,60131.11571428572,69046.69033333333
2020-10-18,58767.12,58775.44,68697.375
2020-10-19,71342.47,58467.71,69003.996
2020-10-20,81472.6,60139.43142857143,69582.30633333333
2020-10-21,58184.93,60272.50428571429,69225.22866666668
2020-10-22,57253.42,59998.04142857143,68660.50233333334
2020-10-23,64239.73,61578.27714285714,68258.79
2020-10-24,74486.3,66535.22428571428,68625.57066666667
2020-10-25,66976.03,67707.92571428571,68872.03199999999
2020-10-26,71982.88,67799.41285714286,68718.72166666666
2020-10-27,62667.81,65113.014285714286,68200.57100000001
2020-10-28,61910.96,65645.30428571429,67694.06433333333
2020-10-29,70585.62,67549.90428571429,68121.005
2020-10-30,69246.58,68265.16857142857,68153.996
2020-10-31,67849.32,67317.02857142857,67758.10566666667
2020-11-01,69886.99,67732.88,67529.11033333333
2020-11-02,68489.73,67233.85857142857,67750.34333333334
2020-11-03,67092.47,67865.95285714285,67872.60366666666
2020-11-04,75883.56,69862.03857142858,68456.736
2020-11-05,71284.25,69961.84285714287,68284.01933333333
2020-11-06,78794.52,71325.83428571429,67765.86866666666
2020-11-07,70934.93,71766.6357142857,67292.35266666666
2020-11-08,64880.14,71051.37142857142,66562.67233333334
2020-11-09,58708.9,69654.11,66127.969
2020-11-10,69071.92,69936.88857142857,66155.138
2020-11-11,60280.82,67707.92571428571,65714.61266666667
2020-11-12,62551.37,66460.37142857142,65473.97333333334
2020-11-13,63191.78,64231.40857142857,65671.91866666666
2020-11-14,56263.7,62135.51857142857,65574.88666666667
2020-11-15,61910.96,61711.35,65865.98266666666
2020-11-16,90147.26,66202.54428571428,67544.63566666667
2020-11-17,86479.45,68689.33428571429,68468.37999999999
2020-11-18,74544.52,70727.00571428571,68575.115
2020-11-19,68140.41,71525.43999999999,68130.70866666667
2020-11-20,67849.32,72190.80285714286,68452.855
2020-11-21,67441.78,73787.67142857143,68792.467
2020-11-22,72332.19,75276.41857142856,69062.21566666667
2020-11-23,73380.14,72881.11571428571,69025.34366666667
2020-11-24,67500.0,70169.76571428572,69042.80933333334
2020-11-25,76116.44,70394.32571428572,69180.59466666667
2020-11-26,67732.88,70336.10714285714,69349.43033333334
2020-11-27,59174.66,69096.87000000001,69258.22033333333
2020-11-28,86130.14,71766.63571428572,69776.371
2020-11-29,80948.63,72997.55571428571,70166.43933333334
2020-11-30,69363.01,72423.68000000001,70216.89566666666
2020-12-01,53585.62,70435.91142857143,69673.51666666666
2020-12-02,66044.52,68997.06571428571,69592.00966666666
2020-12-03,71575.34,69545.98857142856,69741.43866666667
2020-12-04,77979.45,72232.38714285714,69811.30166666667
2020-12-05,73438.36,70419.27571428572,69883.10533333334
2020-12-06,83743.15,70818.49285714285,70048.05966666667
2020-12-07,61212.33,69654.11,69723.97300000001
2020-12-08,61037.67,70718.68857142856,69595.89066666666
2020-12-09,66801.37,70826.80999999998,69865.63966666667
2020-12-10,79318.49,71932.97428571428,70207.19200000001
2020-12-11,77921.23,71924.65714285713,70795.20566666666
2020-12-12,75301.37,72190.80142857143,71220.20566666666
2020-12-13,73147.26,70677.10285714285,71552.055
2021-01-21,56671.23,70028.37428571428,71565.63933333334
2021-01-22,62318.49,70211.34857142856,71579.22366666667
2021-01-23,57777.4,68922.20999999999,70500.22833333333
2021-01-24,69770.55,67558.21857142857,69943.265
2021-01-25,65404.11,65770.05857142857,69638.58466666666
2021-01-26,72448.63,65362.52428571428,69782.192
2021-01-27,82753.42,66734.83285714286,70278.99533333333
2021-01-28,74777.4,69321.42857142857,70523.516
2021-01-29,65578.77,69787.18285714286,70298.402
2021-01-30,54051.37,69254.89285714286,69654.10966666666
2021-01-31,65171.23,68597.84714285714,69576.484
2021-02-01,62434.93,68173.67857142857,69120.43366666666
2021-02-02,54458.9,65603.71714285715,68677.96766666666
2021-02-03,61794.52,62609.58857142857,68765.29633333333
2021-02-04,67558.22,61578.27714285714,68146.23233333333
2021-02-05,71342.47,62401.66285714286,67826.02699999999
2021-02-06,74195.21,65279.35428571428,67987.10033333334
2021-02-07,73845.89,66518.59142857142,68662.44266666667
2021-02-08,73380.14,68082.19285714286,68906.96333333333
2021-02-09,72681.51,70685.42285714285,68943.83566666667
2021-02-10,63599.32,70943.25142857143,68464.49799999999
2021-02-11,64589.04,70519.08285714286,68169.52066666666
2021-02-12,72448.63,70677.10571428572,67793.03666666667
2021-02-13,73263.7,70544.03285714285,68194.749
2021-02-14,64065.07,69146.77285714286,68295.66233333333
2021-02-15,68722.6,68481.41,68359.70333333334
2021-02-16,66452.05,67591.48714285714,67930.822
2021-02-17,58184.93,66818.00285714286,67272.94533333334
2021-02-18,59407.53,66077.78714285714,66743.15066666667
2021-02-19,65462.33,65079.74428571429,66486.98633333333
2021-02-20,66393.84,64098.33571428571,66811.07333333333
2021-02-21,64647.26,64181.50571428572,66888.699
2021-02-22,68955.48,64214.77428571428,67261.30166666667
2021-02-23,64065.07,63873.77714285714,67071.119
2021-02-24,60804.79,64248.04285714286,66917.80833333333
2021-02-25,57195.21,63931.99714285714,66409.361
2021-02-26,59116.44,63025.44142857142,65621.46166666666
2021-02-27,66976.03,63108.611428571436,65361.416
2021-02-28,65229.45,63191.78142857143,65349.772
2021-03-01,63832.19,62459.88285714285,65675.79933333334
2021-03-02,65171.23,62617.90571428572,65675.79933333333
2021-03-03,72506.85,64289.62857142858,66011.53
2021-03-04,66684.93,65645.30285714286,66419.06433333334
2021-03-05,74369.86,67824.36285714286,66838.24233333333
2021-03-06,62434.93,67175.63428571429,66667.466
2021-03-07,62085.62,66726.5157142857,66358.90433333334
2021-03-08,62667.81,66560.17571428571,65974.65766666667
2021-03-09,64006.85,66393.83571428571,65646.68966666666
2021-03-10,64996.58,65320.94,65367.23766666667
2021-03-11,65928.08,65212.81857142857,65142.12333333334
2021-03-12,73671.23,65113.01428571429,65477.85366666667
2021-03-13,62493.15,65121.33142857143,65407.990666666665
2021-03-14,52479.45,63749.021428571425,64742.35133333333
2021-03-15,58708.9,63183.462857142855,64257.191333333336
2021-03-16,71284.25,64223.09142857143,64497.83066666667
2021-03-17,72448.63,65287.67,64622.03166666666
2021-03-18,75243.15,66618.39428571428,64915.068333333336
2021-03-19,63250.0,65129.64714285714,65083.904
2021-03-20,71750.0,66452.05428571429,65495.31966666667
2021-03-21,76000.0,69812.13285714286,65846.57533333333
2021-03-22,94222.6,74885.51857142858,66774.20066666667
2021-03-23,66976.03,74270.05857142857,66851.82633333333
2021-03-24,61794.52,72748.04285714285,66613.12766666667
2021-03-25,71342.47,72190.80285714286,66855.70766666667
2021-03-26,66452.05,72648.23857142858,67043.94966666667
2021-03-27,63308.22,71442.27,67247.71666666666
2021-03-28,68897.26,70427.59285714287,67573.744
2021-03-29,57952.05,65246.08571428571,67272.94466666666
2021-03-30,70061.64,65686.88714285714,67434.01766666667
2021-03-31,72681.51,67242.17142857143,67728.995
2021-04-01,72856.16,67458.41285714284,67985.15933333333
2021-04-02,69595.89,67907.53285714285,67888.12733333334
2021-04-03,64065.07,68015.65428571429,67800.79866666667
2021-04-04,63308.22,67217.22,67432.07733333333
2021-04-05,65520.55,68298.43428571429,67534.93133333334
2021-04-06,62085.62,67159.00285714286,67534.93133333333
2021-04-07,61619.86,65578.76714285715,67499.99966666667
2021-04-08,57136.99,63333.17142857143,67271.00433333333
2021-04-09,57078.77,61545.01142857143,67007.07733333333
2021-04-10,73438.36,62884.05285714286,67257.42
2021-04-11,74253.42,64447.65285714286,67276.82633333333
2021-04-12,85256.85,67267.12428571428,68035.61633333334
2021-04-13,68198.63,68140.41142857143,68559.589
2021-04-14,67325.34,68955.48,68846.80366666666
2021-04-15,70585.62,70876.71285714286,68823.516
2021-04-16,71750.0,72972.60285714285,68800.22833333333
2021-04-17,70934.93,72614.97,68656.621
2021-04-18,75708.9,72822.89571428571,69071.91766666666
2021-04-19,65287.67,69970.1557142857,68856.50666666667
2021-04-20,64006.85,69371.32999999999,68456.735
2021-04-21,65869.86,69163.40428571428,67511.64366666667
2021-04-22,70760.27,69188.35428571429,67637.785
2021-04-23,63250.0,67974.06857142856,67686.301
2021-04-24,66801.37,67383.56,67534.931
2021-04-25,81530.82,68215.26285714285,68037.55666666667
2021-04-26,84267.12,70926.61285714286,68736.18666666668
2021-04-27,80191.78,73238.74571428572,69112.67066666666
2021-04-28,78969.18,75110.07714285713,69813.24166666667
2021-04-29,86828.77,77405.57714285715,70372.146
2021-04-30,65229.45,77688.35571428572,70123.74399999999
2021-05-01,60106.16,76731.89714285715,69698.74399999999
2021-05-02,60397.26,73712.81714285715,69392.12299999999
2021-05-03,55914.38,69662.42571428571,69120.43333333333
2021-05-04,55681.51,66160.95857142856,68866.20966666666
2021-05-05,73729.45,65412.42571428571,69139.83966666667
2021-05-06,66452.05,62501.46571428571,69285.38733333333
2021-05-07,60164.38,61777.88428571429,69236.87133333333
2021-05-08,61852.74,62027.39571428571,69394.063
2021-05-09,66452.05,62892.365714285705,69706.50566666666
2021-05-10,60804.79,63590.99571428571,69285.38666666667
2021-05-11,64763.7,64888.45142857143,68969.06266666666
2021-05-12,71691.78,64597.35571428571,68516.89366666667
2021-05-13,50616.44,62335.125714285714,67930.82066666667
2021-05-14,59291.1,62210.37142857142,67663.01266666668
2021-05-15,68664.38,63183.462857142855,67598.97133333333
2021-05-16,66102.74,63133.561428571425,67410.72933333334
2021-05-17,72448.63,64796.967142857146,67461.186
2021-05-18,75767.12,66368.88428571429,67463.12666666666
2021-05-19,75301.37,66884.54000000001,67796.91666666667
2021-05-20,58301.37,67982.38714285714,67606.734
2021-05-21,68839.04,69346.37857142858,67705.70666666667
2021-05-22,61852.74,68373.28714285714,67408.789
2021-05-23,61095.89,67658.02285714286,67336.98533333333
2021-05-24,74952.05,68015.65428571428,67608.67466666667
2021-05-25,62900.68,66177.59142857142,66987.67
2021-05-26,63250.0,64455.96714285714,66287.09933333333
2021-05-27,62085.62,64996.57428571428,65683.56066666667
2021-05-28,65636.99,64539.138571428564,65239.15433333333
2021-05-29,58184.93,64015.16571428572,64284.35966666666
2021-05-30,68722.6,65104.69571428571,64400.797999999995
2021-05-31,63017.12,63399.705714285716,64497.83
2021-06-01,70294.52,64455.96857142857,64827.73866666667
2021-06-02,61561.64,64214.774285714295,65015.98066666666
2021-06-03,62609.59,64289.62714285714,65246.916666666664
2021-06-04,67383.56,64539.137142857144,65035.386999999995
2021-06-05,45260.27,62692.75714285714,64328.99433333333
2021-06-06,69945.21,62867.41571428572,64655.022
2021-06-07,66335.62,63341.48714285715,64804.45133333334
2021-06-08,65869.86,62709.392857142855,64785.045
2021-06-09,67732.88,63590.99857142857,65015.98133333333
2021-06-10,64589.04,63873.77714285714,65010.15933333334
2021-06-11,60921.23,62950.58714285714,64651.140999999996
2021-06-12,58126.71,64788.65,64901.48333333333
2021-06-13,59698.63,63324.852857142854,64915.06766666666
2021-06-14,63482.88,62917.31857142857,64742.351
2021-06-15,69421.23,63424.65714285714,64852.967333333334
2021-06-16,70236.3,63782.288571428566,64779.223
2021-06-17,49277.4,61594.91142857143,63896.23233333333
2021-06-18,70061.64,62900.68428571429,63721.57466666667
2021-06-19,58708.9,62983.85428571428,63735.159
2021-06-20,66335.62,63931.99571428571,63651.71166666667
2021-06-21,63075.34,63873.77571428571,63692.465
2021-06-22,62085.62,62825.83142857143,63725.456000000006
2021-06-23,65520.55,62152.15285714286,63411.07266666667
2021-06-24,67267.12,64722.112857142856,63556.62066666666
2021-06-25,65054.79,64006.84857142857,63616.78033333333
2021-06-26,79726.03,67009.29571428572,64204.794
2021-06-27,79493.15,68888.94285714286,64666.666
2021-06-28,73147.26,70327.78857142858,65165.41033333333
2021-06-29,64239.73,70635.51857142858,65015.98133333333
2021-06-30,71633.56,71508.80571428571,65303.195999999996
2021-07-01,71400.68,72099.31428571428,65340.06799999999
2021-07-02,60863.01,71500.48857142856,65316.78033333333
2021-07-03,63017.12,69113.50142857143,65330.36466666667
2021-07-04,61328.77,66518.59,65128.53833333334
2021-07-05,65520.55,65429.06,65803.881
2021-07-06,57952.05,64530.82,65404.109000000004
2021-07-07,67092.47,63882.09285714286,65429.33733333333
2021-07-08,69945.21,63674.16857142857,65565.18233333333
2021-07-09,67849.32,64672.21285714286,65569.06366666667
2021-07-10,68140.41,65404.11142857142,65687.44266666667
2021-07-11,63133.56,65661.93857142857,65761.18699999999
2021-07-12,62958.9,65295.98857142858,65922.26
2021-07-13,65811.64,66418.78714285714,66126.02699999999
2021-07-14,47705.48,63649.217142857146,65600.11366666666
2021-07-15,60222.6,62260.27285714285,65293.492666666665
2021-07-16,61561.64,61362.032857142854,65004.33733333333
2021-07-17,67907.53,61328.764285714286,65625.34166666666
2021-07-18,65054.79,61603.22571428572,65458.44666666666
2021-07-19,62143.84,61486.788571428566,65572.94466666666
2021-07-20,68955.48,61935.90857142857,65660.27333333335
2021-07-21,79085.62,66418.78571428571,66193.94933333334
2021-07-22,65171.23,67125.73285714285,66296.803
2021-07-23,55914.38,66318.98142857142,65976.59733333334
2021-07-24,51955.48,64040.11714285713,65466.20933333333
2021-07-25,65404.11,64090.02,65477.853333333325
2021-07-26,59407.53,63699.118571428575,64800.56999999999
2021-07-27,68023.97,63566.045714285705,64418.263999999996
2021-07-28,76349.32,63175.14571428572,64524.99933333333
2021-07-29,57428.08,62068.98142857143,64297.94433333333
2021-07-30,69712.33,64040.11714285715,64233.903333333335
2021-07-31,65345.89,65953.03285714287,64032.077000000005
2021-08-01,64239.73,65786.69285714286,64144.634333333335
2021-08-02,68839.04,67134.05142857143,64338.698333333334
2021-08-03,65869.86,66826.32142857143,64490.06799999999
2021-08-04,55273.97,63815.55714285715,64148.51533333334
2021-08-05,60397.26,64239.72571428572,64230.02233333334
2021-08-06,70469.18,64347.84714285714,64342.579333333335
2021-08-07,62260.27,63907.044285714284,64086.41466666667
2021-08-08,65113.01,64031.79857142857,63995.204333333335
2021-08-09,65811.64,63599.312857142846,63917.57866666666
2021-08-10,66452.05,63682.48285714286,64028.195
2021-08-11,66976.03,65354.205714285716,64162.09933333333
2021-08-12,67907.53,66427.10142857142,64231.96233333334
2021-08-13,66917.81,65919.76285714285,64872.37333333333
2021-08-14,56904.11,65154.59714285714,64761.757
2021-08-15,53003.42,63424.65571428572,64476.483
2021-08-16,65287.67,63349.80285714286,64389.15433333334
2021-08-17,80191.78,65312.62142857142,64893.72066666666
2021-08-18,64821.92,65004.89142857143,64982.99
2021-08-19,62085.62,64173.189999999995,64753.99466666666
2021-08-20,68315.07,64372.798571428575,64394.97633333333
2021-08-21,68082.19,65969.66714285714,64492.00833333333
2021-08-22,70003.42,68398.23857142856,64961.643000000004
2021-08-23,61619.86,67874.2657142857,65283.789
2021-08-24,62027.4,65279.35428571428,65171.232
2021-08-25,65636.99,65395.792857142864,65378.88066666667
2021-08-26,82753.42,68348.33571428571,65869.86233333334
2021-08-27,87178.08,71043.05142857143,66230.82100000001
2021-08-28,76523.97,72249.02,66867.35066666667
2021-08-29,57486.3,70460.86,66459.81633333334
2021-08-30,55856.16,69637.4742857143,66143.492
2021-08-31,68780.82,70602.24857142857,66294.86166666666
2021-09-01,66976.03,70793.54,66232.76133333334
2021-09-02,71284.25,69155.08714285714,66413.24100000001
2021-09-03,59000.0,65129.647142857146,66537.442
2021-09-04,73438.36,64688.84571428572,66972.14533333333
2021-09-05,65928.08,65894.81428571428,66820.77533333334
2021-09-06,60164.38,66510.27428571429,66750.91233333333
2021-09-07,64530.82,65903.13142857143,66731.506
2021-09-08,59116.44,64780.33285714286,66508.33266666667
2021-09-09,67325.34,64214.774285714295,66537.44233333334
2021-09-10,68431.51,65562.13285714286,66585.95833333333
2021-09-11,62260.27,63965.26285714285,66397.71633333333
2021-09-12,76640.41,65495.59571428572,66721.803
2021-09-13,75883.56,67741.19285714286,67354.45133333333
2021-09-14,68140.41,68256.84857142858,67859.01766666667
2021-09-15,67383.56,69437.86571428571,67928.88066666666
2021-09-16,56438.36,67882.58285714286,67137.1
2021-09-17,63948.63,67242.17142857143,67107.99033333334
2021-09-18,77339.04,69396.28142857143,67616.43766666666
2021-09-19,68897.26,68290.11714285714,67635.844
2021-09-20,75650.68,68256.84857142858,67888.12700000001
2021-09-21,78561.64,69745.59571428571,68173.401
2021-09-22,59698.63,68647.74857142857,68109.36
2021-09-23,60047.95,69163.40428571429,68043.37833333333
2021-09-24,59756.85,68564.57857142857,67847.37366666667
2021-09-25,59465.75,66011.25142857143,67071.118
2021-09-26,63832.19,65287.67,66292.92166666666
2021-09-27,63541.1,63557.729999999996,65860.15933333333
2021-09-28,80366.44,63815.55857142858,66622.83066666666
2021-09-29,63424.66,64347.84857142857,66875.114
2021-09-30,54400.68,63541.095714285715,66395.776
2021-10-01,74602.74,65661.93714285715,66649.99966666667
2021-10-02,63017.12,66169.27571428572,66374.42866666666
2021-10-03,60513.7,65695.20571428571,66424.88533333332
2021-10-04,64472.6,65828.27714285716,66126.02666666667
2021-10-05,54284.25,62102.25,65737.899
2021-10-06,59465.75,61536.69142857143,65714.61133333333
2021-10-07,76523.97,64697.16142857143,66114.383
2021-10-08,74369.86,64663.892857142855,66622.83033333333
2021-10-09,74253.42,66269.07857142857,66853.76633333333
2021-10-10,64239.73,66801.36857142857,66714.04033333334
2021-10-11,58476.03,65944.71571428572,66587.899
2021-10-12,63308.22,67233.85428571429,66143.49266666667
2021-10-13,64239.73,67915.85142857142,65755.365
2021-10-14,66859.59,66535.22571428571,65712.671
2021-10-15,61678.08,64722.114285714284,65522.48833333333
2021-10-16,51489.73,61470.15857142857,65357.534
2021-10-17,51489.73,59648.729999999996,64942.23733333334
2021-10-18,64065.07,60447.16428571428,64499.77166666666
2021-10-19,62784.25,60372.311428571425,64296.00466666666
2021-10-20,61386.99,59964.777142857136,63820.54833333333
2021-10-21,61852.74,59249.51285714286,63263.585
2021-10-22,62027.4,59299.41571428571,63341.210666666666
2021-10-23,69828.77,61919.27857142857,63667.238000000005
2021-10-24,67616.44,64223.09428571428,63929.22433333333
2021-10-25,66277.4,64539.14142857143,64156.27933333333
2021-10-26,62085.62,64439.33714285715,64098.060333333335
2021-10-27,62667.81,64622.311428571425,64068.950666666664
2021-10-28,58359.59,64123.28999999999,63335.388999999996
2021-10-29,58708.9,63649.21857142857,63178.19700000001
2021-10-30,63366.44,62726.02857142857,63477.05566666667
2021-10-31,74893.84,63765.65714285714,63486.759
2021-11-01,63366.44,63349.80571428571,63498.403000000006
2021-11-02,62376.71,63391.39,63560.503333333334
2021-11-03,85315.07,66626.71285714286,64255.25233333334
2021-11-04,75592.47,69088.55285714286,64965.526333333335
2021-11-05,62784.25,69670.74571428572,65076.143000000004
2021-11-06,72041.1,70909.98285714285,64926.714
2021-11-07,70410.96,70269.57142857143,64794.75066666667
2021-11-08,65462.33,70568.9842857143,64501.71433333333
2021-11-09,60455.48,70294.52285714286,64375.57266666667
2021-11-10,61736.3,66926.12714285715,64484.24833333333
2021-11-11,77280.82,67167.32,64950.00166666667
2021-11-12,59349.32,66676.61571428571,64786.988000000005
2021-11-13,61212.33,65129.64857142857,64598.746
2021-11-14,66277.4,64539.14,64752.05666666667
2021-11-15,67558.22,64838.55285714286,65287.672999999995
2021-11-16,65462.33,65553.81714285714,65753.42633333334
2021-11-17,65636.99,66111.05857142857,65805.82366666668
2021-11-18,67150.68,64663.89571428572,65951.37133333334
2021-11-19,64647.26,65420.74428571428,66060.047
2021-11-20,58708.9,65063.11142857142,65955.25233333334
2021-11-21,60397.26,64223.09142857143,65900.91433333333
2021-11-22,57486.3,62784.24571428572,65489.49866666667
2021-11-23,60571.92,62085.61571428571,65254.681333333334
2021-11-24,47472.6,59490.70285714285,64627.85466666667
2021-11-25,67500.0,59540.60571428571,64808.334
2021-11-26,67500.0,59948.14000000001,64969.407
2021-11-27,72681.51,61944.22714285714,65446.80433333334
2021-11-28,73554.79,63823.874285714286,65941.66733333333
2021-11-29,55565.07,63549.41285714286,65681.62166666666
2021-11-30,58301.37,63225.048571428575,65128.539333333334
2021-12-01,63657.53,65537.18142857142,65138.242333333335
2021-12-02,45434.93,62385.028571428564,64573.51633333333
2021-12-03,50267.12,59923.18857142857,63405.25133333333
2021-12-04,63832.19,58659.0,63013.242
2021-12-05,70818.49,58268.1,63281.05
2021-12-06,54633.56,58135.02714285714,62700.79866666666
2021-12-07,66160.96,59257.82571428572,62559.132
2021-12-08,68839.04,59998.041428571436,62671.689000000006
2021-12-09,68140.41,63241.68142857143,62927.85333333334
2021-12-10,66044.52,65495.59571428572,63071.460666666666
2021-12-11,80482.88,67874.2657142857,63178.195999999996
2021-12-12,81181.51,69354.69714285714,63905.935666666664
2021-12-13,81821.92,73238.74857142857,64592.922000000006
2022-01-21,55332.19,71691.78142857143,64228.081666666665
2022-01-22,69188.36,71741.68428571428,64282.41966666667
2022-01-23,89565.07,74802.35,65085.84433333333
2022-01-24,69828.77,75342.95714285714,65225.57033333333
2022-01-25,70003.42,73845.89142857143,65320.66166666667
2022-01-26,64705.48,71492.17285714285,65322.602333333336
2022-01-27,67732.88,69479.45285714287,65623.40166666667
2022-01-28,81763.7,73255.38285714286,66335.61633333334
2022-01-29,82171.23,75110.07857142857,67158.44733333333
2022-01-30,85722.6,74561.15428571429,67996.80333333333
2022-01-31,77571.92,75667.31857142856,69000.114
2022-02-01,56554.79,73746.08571428571,68635.27366666666
2022-02-02,58650.68,72881.11428571428,68340.29633333333
2022-02-03,79202.05,74519.56714285715,68557.64766666667
2022-02-04,62667.81,71791.58285714286,68194.74833333334
2022-02-05,58534.25,68414.87142857142,68293.721
2022-02-06,55332.19,64073.38428571429,68194.74833333334
2022-02-07,52013.7,60422.21000000001,67806.62066666667
2022-02-08,58126.71,60646.77,68229.68000000001
2022-02-09,81880.14,63965.264285714286,69283.44733333333
2022-02-10,74893.84,63349.805714285714,69652.16900000001
2022-02-11,68373.29,64164.874285714286,69570.66233333333
2022-02-12,77339.04,66851.27285714286,70327.51166666667
2022-02-13,63890.41,68073.87571428572,70251.82666666666
2022-02-14,63948.63,69778.86571428571,70088.81300000001
2022-02-15,68315.07,71234.34571428572,70094.635
2022-02-16,75708.9,70352.74,70416.781
2022-02-17,78037.67,70801.85857142856,70335.274
2022-02-18,76465.75,71957.92428571428,70178.082
2022-02-19,67558.22,70560.66428571429,69702.62533333333
2022-02-20,62726.03,70394.32428571428,69949.08666666667
2022-02-21,67965.75,70968.19857142857,69908.333
2022-02-22,52770.55,68747.55285714286,68681.849
2022-02-23,72215.75,68248.53142857143,68761.415
2022-02-24,85606.16,69329.74428571429,69281.50633333334
2022-02-25,75126.71,69138.45285714287,69628.88066666666
2022-02-26,81763.7,71167.80714285714,70096.57466666667
2022-02-27,65287.67,71533.75571428573,69547.37366666667
2022-02-28,57544.52,70045.00857142857,68726.48333333334
2022-03-01,58534.25,70868.39428571428,67820.205
2022-03-02,58825.34,68955.47857142858,67195.319
2022-03-03,59756.85,65262.719999999994,67302.05433333333
2022-03-04,62551.37,63466.24285714285,67432.07733333333
2022-03-05,66160.96,61237.280000000006,66997.37433333333
2022-03-06,59232.88,60372.31,66882.87666666666
2022-03-07,73321.92,62626.224285714285,67375.799
2022-03-08,75534.25,65054.79571428571,68049.201
2022-03-09,64938.36,65928.08428571429,68480.023
2022-03-10,75825.34,68223.58285714286,69069.97733333333
2022-03-11,57020.55,67433.46571428572,68241.32433333334
2022-03-12,61445.21,66759.78714285714,67793.03666666667
2022-03-13,75301.37,69055.28571428571,68023.97266666667
2022-03-14,82054.79,70302.83857142857,68181.16433333333
2022-03-15,76931.51,70502.44714285714,68615.86766666666
2022-03-16,62027.4,70086.59571428571,68551.82666666668
2022-03-17,63191.78,68281.80142857143,68381.05033333333
2022-03-18,61037.67,68855.67571428571,67892.00933333334
2022-03-19,69013.7,69936.88857142857,67591.21033333332
2022-03-20,67383.56,68805.77285714285,67288.47066666666
2022-03-21,64938.36,66360.56857142856,67201.14199999999
2022-03-22,64938.36,64647.26142857142,67274.88633333333
2022-03-23,66568.49,65295.98857142857,67228.311
2022-03-24,65520.55,65628.67,67653.311
2022-03-25,65404.11,66252.44714285714,67426.25633333334
2022-03-26,76174.66,67275.44142857143,67111.87299999999
2022-03-27,69013.7,67508.31857142858,66908.106
2022-03-28,63191.78,67258.80714285714,66289.042
2022-03-29,59000.0,66410.47,66079.45300000001
2022-03-30,67034.25,66477.00714285715,66395.77733333333
2022-03-31,60164.38,65711.84,66450.115
2022-04-01,58359.59,64705.479999999996,66434.59
2022-04-02,59756.85,62360.07857142857,66434.59
2022-04-03,56321.92,60546.967142857146,66226.94166666667
2022-04-04,78095.89,62676.12571428571,66624.77266666667
2022-04-05,65520.55,63607.63285714287,66834.36166666666
2022-04-06,62609.59,62975.53857142857,66477.284
2022-04-07,50907.53,61653.13142857143,65656.39333333334
2022-04-08,37691.78,58700.58714285714,64748.17399999999
2022-04-09,55914.38,58151.66285714286,64084.475333333336
2022-04-10,57893.84,58376.22285714285,64113.585
2022-04-11,62551.37,56155.577142857146,64150.457
2022-04-12,67674.66,56463.307142857135,63896.23333333333
2022-04-13,64006.85,56662.91571428571,63294.63533333333
2022-04-14,63948.63,58525.93,62861.87266666667
2022-04-15,74195.21,63740.705714285716,63267.46633333333
2022-04-16,76174.66,66635.03142857143,63700.229
2022-04-17,59000.0,66793.05428571429,63632.306666666664
2022-04-18,78037.67,69005.38285714286,63933.10566666666
2022-04-19,70818.49,69454.50142857143,64047.60333333334
2022-04-20,69945.21,70302.83857142858,64214.49833333334
2022-04-21,74777.4,71849.80571428571,64542.46633333333
2022-04-22,69188.36,71134.54142857144,64629.795333333335
2022-04-23,71750.0,70502.44714285714,64837.443666666666
2022-04-24,65462.33,71425.63714285714,64839.384333333335
2022-04-25,57952.05,68556.26285714285,64231.964
2022-04-26,67907.53,68140.41142857143,64195.09166666667
2022-04-27,73962.33,68714.28571428571,64554.11
2022-04-28,50558.22,65254.40285714286,64272.717333333334
2022-04-29,54342.47,63133.561428571425,63849.658
2022-04-30,69013.7,62742.66142857143,64144.63533333333
2022-05-01,87876.71,65944.71571428572,65128.539333333334
2022-05-02,73321.92,68140.41142857143,65580.70833333333
2022-05-03,64297.95,67624.75714285714,65846.576
2022-05-04,65462.33,66410.47142857143,65425.45733333334
2022-05-05,63890.41,68315.06999999999,65371.119333333336
2022-05-06,77280.82,71591.97714285714,65860.16033333333
2022-05-07,81239.73,73338.55285714286,66871.23366666667
2022-05-08,72390.41,71126.22428571428,68027.85466666667
2022-05-09,59174.66,69105.18714285715,68136.53066666666
2022-05-10,72099.32,70219.66857142858,68610.04666666666
2022-05-11,72099.32,71167.81000000001,68928.31166666668
2022-05-12,67500.0,71683.46571428572,68922.48966666666
2022-05-13,74195.21,71242.66428571429,69262.10166666667
2022-05-14,66219.18,69096.87142857142,69337.78666666667
2022-05-15,59000.0,67183.95571428572,68831.27966666667
2022-05-16,67965.75,68439.82571428572,68557.64933333333
2022-05-17,72565.07,68506.36142857143,69009.81833333333
2022-05-18,76407.53,69121.81999999999,68955.48033333334
2022-05-19,69246.58,69371.33142857143,68903.08333333333
2022-05-20,64530.82,67990.70428571428,68722.60366666666
2022-05-21,65171.23,67840.99714285714,68402.398
2022-05-22,70410.96,69471.13428571429,68443.15133333333
2022-05-23,74602.74,70419.27571428572,68538.24266666667
2022-05-24,75592.47,70851.76142857142,68875.914
2022-05-25,71924.66,70211.35142857143,69341.66766666666
2022-05-26,66684.93,69845.40142857142,69300.91433333333
2022-05-27,66917.81,70186.4,69066.097
2022-05-28,69188.36,70760.27571428572,69687.10166666667
2022-05-29,66277.4,70169.76714285715,70084.93266666666
2022-05-30,57369.86,67707.92714285714,69696.80466666668
