Date,exports_usd,imports_usd,exports_usd_MA7,exports_usd_MA30,imports_usd_MA7,imports_usd_MA30
2019-05-06,1248630.14,1121917.81,1284050.8814285714,1290159.8176666668,1190313.112857143,1202602.7396666668
2019-05-07,1291780.82,1191095.89,1279941.2914285716,1288424.657666667,1186105.6757142858,1204954.3376666668
2019-05-08,1323972.6,1043835.62,1280136.9857142859,1291986.3013333334,1154305.2842857144,1200136.9863333332
2019-05-09,1344520.55,989726.03,1289726.0271428574,1291552.5113333336,1125440.3142857144,1194634.7033333334
2019-05-10,1165753.42,1243150.68,1297651.662857143,1286415.525,1137377.6914285715,1197534.2466666666
2019-05-11,1216438.36,1232876.71,1282876.7128571428,1287968.0366666666,1140410.9585714287,1199178.0823333333
2019-05-12,1275342.47,1276027.4,1266634.0514285713,1285502.2833333334,1156947.1628571427,1199041.0960000001
2019-05-13,1300000.0,1259589.04,1273972.6028571427,1285296.804,1176614.4814285715,1199520.548
2019-05-14,1342465.75,1221232.88,1281213.3071428572,1287625.571,1180919.7657142857,1199200.9133333333
2019-05-15,1371232.88,1180136.99,1287964.7757142857,1289566.2103333334,1200391.3900000001,1194383.562
2019-05-16,1350000.0,1279452.05,1288747.5542857142,1295228.3106666664,1241780.8214285714,1194109.5893333333
2019-05-17,1316438.36,1184931.51,1310273.9742857143,1298333.3336666669,1233463.7971428572,1193698.6306666667
2019-05-18,1191780.82,1137671.23,1306751.4685714284,1295958.9043333335,1219863.0142857141,1192305.9366666668
2019-05-19,1137671.23,1248630.14,1287084.1485714284,1290844.749,1215949.1199999999,1194703.197
2019-05-20,1245205.48,1135616.44,1279256.3599999999,1285251.1416666666,1198238.7485714287,1190730.5943333332
2019-05-21,1344520.55,1249315.07,1279549.902857143,1283630.1373333335,1202250.49,1190365.2976666666
2019-05-22,1303424.66,1277397.26,1269863.0142857141,1280456.6213333334,1216144.8142857142,1188310.5029999998
2019-05-23,1326712.33,1167123.29,1266536.2042857143,1283949.772,1200097.8485714286,1186392.695
2019-05-24,1322602.74,973287.67,1267416.83,1285479.4523333334,1169863.0142857144,1183538.8136666669
2019-05-25,1169863.01,1077397.26,1264285.7142857143,1279566.2103333334,1161252.4471428571,1182351.599
2019-05-26,1282191.78,1122602.74,1284931.5071428572,1281666.667,1143248.5328571429,1182876.713
2019-05-27,1243835.62,1184246.58,1284735.8128571429,1281986.3016666668,1150195.6957142858,1179041.0966666667
2019-05-28,1304109.59,1160958.9,1278962.8185714285,1282214.6123333334,1137573.3857142858,1177146.1193333333
2019-05-29,1456849.32,1307534.25,1300880.6271428573,1287168.9503333333,1141878.67,1182534.2473333331
2019-05-30,1337671.23,1297945.21,1302446.184285714,1287739.7263333334,1160567.5157142857,1185114.156
2019-05-31,1200684.93,1067808.22,1285029.3542857144,1283675.7993333335,1174070.4514285715,1178493.1513333332
2019-06-01,1133561.64,1195890.41,1279843.4442857145,1278881.2786666667,1190998.0442857142,1178630.1376666666
2019-06-02,1347260.27,1303424.66,1289138.9428571428,1286780.822,1216829.7471428572,1183424.6583333334
2019-06-03,1397260.27,1222602.74,1311056.75,1289360.7306666668,1222309.1985714284,1183789.9549999998
2019-06-04,1278767.12,1348630.14,1307436.3971428573,1285684.9313333333,1249119.3757142855,1190068.494
2019-06-05,1370547.95,1271917.81,1295107.6300000001,1289748.8583333334,1244031.3128571429,1195068.494
2019-06-06,1363698.63,1200684.93,1298825.8299999998,1292146.1186666666,1230136.9871428572,1195388.1286666666
2019-06-07,1206849.32,1107534.25,1299706.4571428571,1288242.0093333335,1235812.1342857142,1197511.4163333334
2019-06-08,1086986.3,1208219.18,1293052.837142857,1279657.5343333334,1237573.3871428573,1204794.5213333333
2019-06-09,1186986.3,1263698.63,1270156.5557142857,1280365.2969999998,1231898.24,1205479.453
2019-06-10,1397260.27,1176712.33,1270156.5557142857,1286392.694,1225342.4671428571,1203607.307
2019-06-11,1534246.58,1400000.0,1306653.6214285714,1295022.831,1232681.0185714285,1207739.7270000002
2019-06-12,1407534.25,1097945.21,1311937.3785714286,1298607.306,1207827.7899999998,1202351.5993333336
2019-06-13,1172602.74,1052739.73,1284637.9657142856,1292945.2056666666,1186692.7614285715,1196735.1609999998
2019-06-14,1248630.14,1243835.62,1290606.6542857143,1288858.447666667,1206164.3857142855,1198858.4486666666
2019-06-15,1291780.82,1126027.4,1319863.0142857141,1286917.8083333336,1194422.7028571428,1193744.2936666668
2019-06-16,1258219.18,1306164.38,1330039.1400000001,1284977.169,1200489.2385714285,1197785.3893333334
2019-06-17,1336301.37,1147260.27,1321330.7257142856,1289794.5206666666,1196281.8014285713,1198105.024
2019-06-18,1380136.99,1100684.93,1299315.07,1297876.7126666668,1153522.5057142857,1193173.517
2019-06-19,1323972.6,1106849.32,1287377.6914285715,1300502.2833333334,1154794.5214285715,1192214.6130000001
2019-06-20,1231506.85,1096575.34,1295792.5642857142,1296735.16,1161056.7514285713,1187123.2886666665
2019-06-21,1213013.7,1108219.18,1290704.5014285713,1293721.4613333335,1141682.9742857143,1181484.0193333332
2019-06-22,1292465.75,1160958.9,1290802.3485714286,1292579.9086666666,1146673.1885714286,1181278.5396666666
2019-06-23,1350684.93,1089726.03,1304011.7414285713,1293515.9816666667,1115753.4242857143,1185159.8183333331
2019-06-24,1343835.62,1163013.7,1305088.0628571429,1299315.0686666665,1118003.9142857143,1188013.6996666668
2019-06-25,1506164.38,1308219.18,1323091.9757142856,1306780.8220000002,1147651.6642857143,1194200.9143333333
2019-06-26,1308904.11,1157534.25,1320939.3342857142,1308949.7716666667,1154892.3685714286,1193310.5033333334
2019-06-27,1415753.42,1118493.15,1347260.2728571428,1312671.2326666669,1158023.4842857143,1191894.9783333333
2019-06-28,1185616.44,1230136.99,1343346.3785714286,1303630.1366666667,1175440.3142857142,1189315.0696666667
2019-06-29,1158904.11,1230821.92,1324266.1442857143,1297671.2326666666,1185420.7457142856,1187077.6266666667
2019-06-30,1478767.12,1119863.01,1342563.6,1306940.639,1189726.0285714285,1188812.7863333335
2019-07-01,1336301.37,1156849.32,1341487.2785714285,1313698.63,1188845.402857143,1187511.4166666667
2019-07-02,1191095.89,1100000.0,1296477.4942857143,1308493.1506666667,1159099.8057142857,1180730.5946666668
2019-07-03,1241438.355,1268493.15,1286839.5292857143,1303299.0868333331,1174951.0771428572,1182260.275
2019-07-04,1291780.82,1233561.64,1269129.1578571429,1303732.8768333334,1191389.4328571428,1178424.6583333334
2019-07-05,1367123.29,1134931.51,1295058.707857143,1303618.7214999998,1177788.65,1173858.4483333332
2019-07-06,1273287.67,1170547.95,1311399.2164285716,1300605.0228333334,1169178.0828571427,1172853.8823333334
2019-07-07,1204109.59,1184246.58,1272162.4264285713,1300513.6985000002,1178375.7357142856,1175410.96
2019-07-08,1300684.93,1144520.55,1267074.3635714285,1307636.9861666667,1176614.482857143,1173287.6723333332
2019-07-09,1215068.49,1062328.77,1270499.0207142856,1308573.0591666666,1171232.8785714286,1166575.3436666667
2019-07-10,1273972.6,1055479.45,1275146.77,1304463.4701666667,1140802.35,1162534.2476666667
2019-07-11,1270890.4100000001,1290410.96,1272162.4257142858,1295684.9311666668,1148923.6814285715,1158881.2796666666
2019-07-12,1267808.22,1183561.64,1257974.5585714285,1291027.3968333334,1155870.8428571427,1161735.1606666667
2019-07-13,1188356.16,1256849.32,1245841.4857142859,1291552.5108333332,1168199.61,1168538.8136666669
2019-07-14,1045890.41,1207534.25,1223238.7457142859,1284794.5198333333,1171526.4200000002,1167328.768
2019-07-15,1137671.23,1251369.86,1199951.0742857142,1279657.5335,1186790.607142857,1171506.85
2019-07-16,1339041.1,1295890.41,1217661.4471428574,1282351.5975,1220156.5557142857,1171164.3843333332
2019-07-17,1286986.3,1232876.71,1219520.5471428572,1280707.7618333332,1245499.0214285715,1174018.2656666667
2019-07-18,1114383.56,1225342.47,1197162.4257142856,1271849.3141666665,1236203.5228571428,1178173.517
2019-07-19,1149315.07,1211643.84,1180234.832857143,1266027.3965,1240215.2657142857,1181666.6676666667
2019-07-20,1386986.3,1260958.9,1208610.5671428572,1271210.0448333335,1240802.3485714286,1187146.1196666665
2019-07-21,1338356.16,1115753.42,1250391.3885714284,1275388.1268333334,1227690.8014285713,1187397.261
2019-07-22,1393835.62,1071917.81,1286986.3014285713,1278767.1224999998,1202054.7942857144,1184429.2246666667
2019-07-23,1441780.82,1184246.58,1301663.4042857143,1281803.6521666667,1186105.6757142858,1187579.9096666665
2019-07-24,1316438.36,1136986.3,1305870.8414285716,1280890.4101666666,1172407.0457142857,1186712.3296666667
2019-07-25,1293835.62,1071232.88,1331506.85,1273812.7848333335,1150391.39,1178812.7863333335
2019-07-26,1176712.33,1031506.85,1335420.7442857143,1269406.3921666667,1124657.5342857142,1174611.8730000001
2019-07-27,1244520.55,1112328.77,1315068.4942857143,1263698.6298333332,1103424.6585714286,1174406.3936666665
2019-07-28,1206164.38,1113013.7,1296183.9542857143,1264383.5611666667,1103033.27,1170502.2840000002
2019-07-29,1328767.12,1158219.18,1286888.4542857143,1270045.6615,1115362.0371428572,1168082.1926666668
2019-07-30,1302054.79,1198630.14,1266927.592857143,1264155.2505,1117416.8314285714,1170707.7636666668
2019-07-31,1234246.58,1156849.32,1255185.9100000001,1260753.4241666668,1120254.4057142858,1170707.7636666668
2019-08-01,1366438.36,1096575.34,1265557.73,1266598.1731666666,1123874.7571428572,1170593.6083333334
2019-08-02,1414383.56,1065753.42,1299510.7628571428,1272363.0133333334,1128767.1242857142,1163835.6173333332
2019-08-03,1308219.18,1149315.07,1308610.5671428572,1272910.9586666669,1134050.8814285714,1161027.3983333334
2019-08-04,1213013.7,1086301.37,1309589.0414285713,1267773.9723333335,1130234.8342857142,1159406.3936666665
2019-08-05,1235616.44,1105479.45,1296281.8014285713,1266518.2646666667,1122700.5871428573,1157237.4436666667
2019-08-06,1359589.04,1117808.22,1304500.98,1271700.913,1111154.5985714286,1155022.8316666668
2019-08-07,1160958.9,1236986.3,1294031.3114285714,1267043.3786666666,1122602.7385714285,1158105.0233333334
2019-08-08,1191780.82,1251369.86,1269080.2342857143,1266267.1230000001,1144716.2414285715,1164406.3930000002
2019-08-09,1274657.53,1193835.62,1249119.3728571427,1266289.9540000001,1163013.6985714287,1169018.2653333333
2019-08-10,1384246.58,1132191.78,1259980.43,1270068.493,1160567.5142857144,1163744.2926666667
2019-08-11,1340410.96,1233561.64,1278180.0385714285,1272488.5843333334,1181604.6957142858,1165410.9593333334
2019-08-12,1256849.32,1207534.25,1281213.3071428572,1274771.6896666668,1196183.9528571428,1163767.1236666667
2019-08-13,1405479.45,1226027.4,1287769.0799999998,1286757.991,1211643.8357142857,1164383.562
2019-08-14,1278082.19,1150000.0,1304500.9785714285,1291438.3563333335,1199217.2214285715,1161004.5666666667
2019-08-15,1326027.4,1208219.18,1323679.0614285714,1291004.5663333335,1193052.8385714286,1158082.1923333332
2019-08-16,1366438.36,1145890.41,1336790.6085714286,1293652.9683333335,1186203.5228571428,1155182.649
2019-08-17,1237671.23,1186986.3,1315851.2728571428,1297762.5573333332,1194031.3114285714,1153904.1099999999
2019-08-18,1243835.62,1150684.93,1302054.7957142857,1300913.2423333335,1182191.7814285713,1151872.1463333333
2019-08-19,1310273.97,1216438.36,1309686.8885714286,1298356.1646666666,1183463.7971428572,1150388.1283333334
2019-08-20,1282876.71,1227397.26,1292172.2114285715,1296506.8496666667,1183659.4914285713,1154109.5896666667
2019-08-21,1207534.25,1277397.26,1282093.9342857145,1290296.8040000002,1201859.0999999999,1160958.9046666666
2019-08-22,1241780.82,1175342.47,1270058.7085714287,1283630.1373333335,1197162.427142857,1160662.101
2019-08-23,1408219.18,1145205.48,1276027.397142857,1286689.4980000001,1197064.5799999998,1160936.0736666666
2019-08-24,1381506.85,1267808.22,1296575.342857143,1289611.8723333334,1208610.5685714285,1167488.5850000002
2019-08-25,1162328.77,1097945.21,1284931.5071428572,1289132.4203333333,1201076.322857143,1169703.1970000002
2019-08-26,1252054.79,1154109.59,1276614.4814285713,1289383.5616666668,1192172.2128571428,1171095.8909999998
2019-08-27,1302739.73,1236986.3,1279452.0557142857,1292602.74,1193542.0757142857,1175228.3110000002
2019-08-28,1267808.22,1363698.63,1288062.622857143,1290570.7766666668,1205870.842857143,1182077.626
2019-08-29,1232876.71,1293150.68,1286790.607142857,1288264.8406666666,1222700.587142857,1185228.3106666666
2019-08-30,1169178.08,1207534.25,1252641.8785714286,1286095.8906666667,1231604.697142857,1186917.8083333333
2019-08-31,1314383.56,1255479.45,1243052.837142857,1284360.7306666668,1229843.4442857143,1192214.612
2019-09-01,1306849.32,1086986.3,1263698.6300000001,1280776.256,1228277.8857142855,1192922.3746666664
2019-09-02,1335616.44,1206849.32,1275636.0085714285,1281689.498,1235812.1328571427,1194840.183
2019-09-03,1269178.08,1182191.78,1270841.4871428572,1283561.644,1227984.3442857142,1198036.53
2019-09-04,1291780.82,1243835.62,1274266.1442857143,1285433.7899999998,1210861.0571428572,1202648.4023333334
2019-09-05,1270547.95,1236986.3,1279647.75,1282465.7536666666,1202837.5742857142,1206621.005
2019-09-06,1234246.58,1150684.93,1288943.25,1284908.6763333334,1194716.2428571428,1203744.2926666667
2019-09-07,1221232.88,1167123.29,1275636.01,1285890.4116666666,1182093.9342857143,1200936.0736666666
2019-09-08,1345205.48,1143150.68,1281115.4614285715,1288242.01,1190117.417142857,1199246.5756666667
2019-09-09,1426027.4,1043150.68,1294031.3128571429,1289634.704,1166731.897142857,1196278.539
2019-09-10,1224657.53,1053424.66,1287671.2342857143,1285776.2563333332,1148336.5942857142,1190273.9730000002
2019-09-11,1295205.48,1106164.38,1288160.4714285713,1287054.7950000002,1128669.2742857144,1186894.9773333333
2019-09-12,1342465.75,1181506.85,1298434.4428571428,1284954.3383333336,1120743.6385714286,1185410.959
2019-09-13,1492465.75,1181506.85,1335322.8957142856,1292100.457,1125146.77,1186461.1873333335
2019-09-14,1315068.49,1004109.59,1348727.9828571428,1291735.16,1101859.0985714286,1179657.5343333334
2019-09-15,1430821.92,1092465.75,1360958.902857143,1293881.2786666667,1094618.3942857143,1177876.7123333332
2019-09-16,1394520.55,1056164.38,1356457.924285714,1299109.5893333333,1096477.494285714,1173515.9816666667
2019-09-17,1426027.4,1082876.71,1385225.0485714285,1305182.6486666666,1100684.93,1171255.7076666667
2019-09-18,1196575.34,1234931.51,1371135.0285714285,1301392.6943333333,1119080.2342857143,1171872.1460000002
2019-09-19,1228767.12,1348630.14,1354892.3671428573,1299589.0413333334,1142954.99,1175913.2419999999
2019-09-20,1190410.96,1165753.42,1311741.6828571428,1299018.265,1140704.5,1172191.7806666668
2019-09-21,1206164.38,1102054.79,1296183.9528571428,1297831.0503333332,1154696.6714285712,1169748.858
2019-09-22,1177397.26,1243150.68,1259980.43,1290136.9863333332,1176223.0899999999,1173013.6979999999
2019-09-23,1195205.48,1217808.22,1231506.8485714286,1283926.9406666667,1199315.0671428572,1171347.0313333333
2019-09-24,1169863.01,1123287.67,1194911.9357142858,1284178.082,1205088.0614285714,1172191.78
2019-09-25,1237671.23,1189041.1,1200782.7771428574,1283698.6300000001,1198532.2885714285,1173356.1636666667
2019-09-26,1264383.56,1215753.42,1205870.8399999999,1282420.0909999998,1179549.9,1172648.4009999998
2019-09-27,1269863.01,1140410.96,1217221.1328571427,1282488.5839999998,1175929.5485714285,1165205.4786666667
2019-09-28,1310958.9,1107534.25,1232191.7785714285,1285091.3236666666,1176712.3285714285,1159018.2643333334
2019-09-29,1306849.32,1198630.14,1250684.93,1289680.365,1170352.2514285713,1158721.4606666667
2019-09-30,1306849.32,1208904.11,1266634.05,1289429.2236666668,1169080.2357142856,1157168.9493333332
2019-10-01,1410273.97,1115068.49,1300978.472857143,1292876.712,1167906.0671428572,1158105.0223333335
2019-10-02,1087671.23,1147945.21,1279549.9014285714,1284611.8716666666,1162035.2257142856,1156141.5520000001
2019-10-03,1180821.92,1133561.64,1267612.5242857144,1281666.6663333334,1150293.5428571429,1154520.5473333334
2019-10-04,1358219.18,1126027.4,1280234.8342857142,1283881.2783333333,1148238.7485714287,1150593.6066666665
2019-10-05,1425342.47,1176712.33,1296575.3442857142,1289041.0956666665,1158121.3314285714,1148584.4743333333
2019-10-06,1363698.63,1139041.1,1304696.674285714,1293356.164,1149608.6114285714,1148196.3466666667
2019-10-07,1247945.21,1152739.73,1296281.8014285713,1294246.575,1141585.1285714286,1147716.8946666666
2019-10-08,1517808.22,1241095.89,1311643.837142857,1299999.9996666668,1159589.0428571429,1150981.7349999999
2019-10-09,1342465.75,1169178.08,1348043.0542857142,1297214.6113333334,1162622.31,1155182.6483333334
2019-10-10,1250684.93,943835.62,1358023.484285714,1298082.1913333335,1135518.592857143,1151529.6803333333
2019-10-11,1337671.23,1123287.67,1355088.0628571429,1299497.7163333332,1135127.2028571428,1152100.4566666668
2019-10-12,1419863.01,1191780.82,1354305.2828571429,1302077.625,1137279.8442857142,1152442.9223333334
2019-10-13,1369178.08,1029452.05,1355088.0614285714,1297968.0359999998,1121624.2657142857,1147374.429
2019-10-14,1391095.89,1139041.1,1375538.1585714284,1300502.282666667,1119667.3185714285,1151872.146
2019-10-15,1248630.14,1129452.05,1337084.147142857,1294429.2233333334,1103718.1985714284,1153105.0226666667
2019-10-16,1270547.95,1154794.52,1326810.1757142858,1290296.8033333335,1101663.4042857143,1156392.694
2019-10-17,1350684.93,1230136.99,1341095.8900000001,1287785.3876666664,1142563.5999999999,1161301.37
2019-10-18,1319863.01,1187671.23,1338551.8585714286,1291894.9766666666,1151761.2514285713,1159726.0273333334
2019-10-19,1376027.4,897945.21,1332289.6285714286,1296803.6526666665,1109784.7357142859,1144703.1963333334
2019-10-20,1352054.79,1124657.53,1329843.4442857143,1302191.7803333334,1123385.5185714285,1143333.3333333333
2019-10-21,1337671.23,1067123.29,1322211.3499999999,1306575.342,1113111.5457142857,1142168.95
2019-10-22,1344520.55,1078082.19,1335909.98,1312146.1183333334,1105772.9942857143,1136666.667
2019-10-23,1391780.82,1025342.47,1353228.9614285715,1318698.6296666667,1087279.8442857142,1130251.142
2019-10-24,1376712.33,1084931.51,1356947.1614285712,1325593.607,1066536.2042857143,1128972.6033333333
2019-10-25,1366438.36,1067808.22,1363600.7828571429,1329885.8446666668,1049412.917142857,1124931.5073333334
2019-10-26,1403424.66,1316438.36,1367514.677142857,1334520.548,1109197.652857143,1128287.6719999998
2019-10-27,1338356.16,1236301.37,1365557.7300000002,1336803.6530000002,1125146.7728571428,1131484.019
2019-10-28,1327397.26,1151369.86,1364090.02,1337351.5983333332,1137181.9971428572,1132945.206
2019-10-29,1269178.08,1202054.79,1353326.81,1336095.890333333,1154892.3685714286,1133059.361
2019-10-30,1369863.01,1028767.12,1350195.6942857143,1338196.3466666667,1155381.6042857142,1127054.7946666668
2019-10-31,1329452.05,1078767.12,1343444.2257142856,1335502.2826666667,1154500.9771428572,1125844.749
2019-11-01,1347945.21,1056164.38,1340802.347142857,1344178.082,1152837.5714285714,1122785.388
2019-11-02,1295205.48,989726.03,1325342.4642857143,1347990.8673333332,1106164.3814285714,1117990.8676666666
2019-11-03,1156164.38,1140410.96,1299315.0671428572,1341255.7073333333,1092465.7514285713,1118470.3196666667
2019-11-04,1321917.81,1065068.49,1298532.2885714285,1337808.2186666667,1080136.9842857143,1114748.8583333334
2019-11-05,1326027.4,1062328.77,1306653.6199999999,1336552.511,1060176.1242857142,1112191.7806666668
2019-11-06,1230136.99,1003424.66,1286692.76,1335958.9036666667,1056555.7728571428,1107214.6116666668
2019-11-07,1097945.21,1169863.01,1253620.3542857144,1321963.47,1069569.4714285713,1104840.1823333332
2019-11-08,1257534.25,1141780.82,1240704.5028571428,1319132.4200000002,1081800.3914285714,1103926.9403333333
2019-11-09,1249315.07,1132191.78,1234148.73,1319086.758,1102152.6414285714,1110205.479
2019-11-10,1333561.64,1230136.99,1259491.1957142858,1318949.7716666667,1114970.6457142858,1113767.1230000001
2019-11-11,1258904.11,1160273.97,1250489.2385714285,1313584.475,1128571.4285714286,1112716.8946666669
2019-11-12,1226027.4,935616.44,1236203.5242857144,1308812.7856666667,1110469.667142857,1109589.041
2019-11-13,1345890.41,1010958.9,1252739.7271428572,1307305.9363333331,1111545.9871428572,1105319.6343333335
2019-11-14,1410958.9,1258219.18,1297455.9685714284,1312716.8949999998,1124168.2971428572,1109611.872
2019-11-15,1052054.79,1145890.41,1268101.76,1305433.7896666666,1124755.3814285714,1109315.0683333334
2019-11-16,1342465.75,1186301.37,1281409.0,1305159.817,1132485.322857143,1107853.881
2019-11-17,1445890.41,1231506.85,1297455.9671428571,1309360.7303333334,1132681.0171428572,1109315.0683333334
2019-11-18,1482191.78,1303424.66,1329354.2057142856,1312899.543,1153131.1157142858,1122831.05
2019-11-19,1225342.47,1195890.41,1329256.3585714286,1308675.7989999999,1190313.1114285714,1125205.4793333334
2019-11-20,1037671.23,1235616.44,1285225.0471428572,1298675.7989999999,1222407.0457142857,1130821.9176666667
2019-11-21,1313698.63,1280136.99,1271330.7228571426,1297648.4016666666,1225538.1614285714,1137557.0776666666
2019-11-22,1264383.56,1191095.89,1301663.4042857143,1293401.8263333333,1231996.087142857,1143082.1916666667
2019-11-23,1370547.95,1227397.26,1305675.147142857,1293196.3469999998,1237866.9285714286,1147831.05
2019-11-24,1391780.82,1327397.26,1297945.2057142856,1294041.0956666665,1251565.5585714285,1156484.018
2019-11-25,1264383.56,1212328.77,1266829.7457142859,1289406.3923333334,1238551.8599999999,1153013.6983333332
2019-11-26,1291095.89,1160958.9,1276223.0914285711,1287831.05,1233561.6442857143,1150502.282666667
2019-11-27,1285616.44,1070547.95,1311643.8357142857,1286438.356,1209980.4314285715,1147808.219
2019-11-28,1265753.42,1022602.74,1304794.52,1286324.2006666667,1173189.8242857142,1141826.484
2019-11-29,1390410.96,1086986.3,1322798.434285714,1287009.1323333334,1158317.0257142857,1143767.1233333333
2019-11-30,1483561.64,1196575.34,1338943.2471428572,1292146.1186666668,1153913.8942857143,1147694.064
2019-12-01,1274657.53,1163013.7,1322211.3485714286,1289703.196,1130430.5285714285,1151255.7079999999
2019-12-02,1241780.82,1120547.95,1318982.3857142855,1287922.374,1117318.9828571428,1155616.4386666669
2019-12-03,1269863.01,1142465.75,1315949.1171428573,1291712.3283333334,1114677.1042857144,1155684.9316666669
2019-12-04,1136986.3,1191095.89,1294716.24,1285547.9446666664,1131898.2385714285,1159885.8449999997
2019-12-05,1274657.53,1208219.18,1295988.255714286,1283835.6156666665,1158414.8728571427,1164748.8586666668
2019-12-06,1318493.15,1169178.08,1285714.2828571429,1286780.8209999998,1170156.5557142857,1170273.9726666666
2019-12-07,1416438.36,1245890.41,1276125.2428571428,1297397.2593333332,1177201.5657142857,1172808.2193333332
2019-12-08,1494520.55,1289041.1,1307534.2457142859,1305296.8026666667,1195205.48,1177716.8953333334
2019-12-09,1298630.14,1169178.08,1315655.577142857,1306940.6383333334,1202152.6414285714,1178949.7719999999
2019-12-10,1334931.51,1107534.25,1324951.0771428572,1306986.3006666668,1197162.427142857,1174863.0139999997
2019-12-11,1322602.74,979452.05,1351467.7114285715,1309109.5883333334,1166927.592857143,1168835.6166666667
2019-12-12,1389041.1,1108904.11,1367808.2214285715,1314543.3783333332,1152739.7257142856,1174611.8723333334
2019-12-13,1425342.47,1204109.59,1383072.41,1317191.7803333334,1157729.9414285715,1181050.2286666667
2020-01-21,1391095.89,1278082.19,1379452.0571428572,1316529.6800000002,1162328.7671428572,1181712.3290000001
2020-01-22,1249315.07,1290410.96,1344422.7028571428,1323105.0226666667,1162524.4614285713,1186529.6806666667
2020-01-23,1147260.27,1289041.1,1322798.4357142858,1316598.1733333333,1179647.7500000002,1189954.3383333334
2020-01-24,1188356.16,1138356.16,1301859.0999999999,1308013.6983333335,1184050.8800000001,1186849.3153333333
2020-01-25,1180821.92,1116438.36,1281604.697142857,1297968.0363333332,1203620.352857143,1180616.4386666669
2020-01-26,1085616.44,1160958.9,1238258.3171428572,1293310.502,1211056.7514285713,1179452.055
2020-01-27,1484931.51,1214383.56,1246771.0371428572,1308219.178,1212524.4614285715,1178744.2923333335
2020-01-28,1256849.32,1000684.93,1227592.9557142856,1306324.2010000001,1172896.2814285716,1169429.2236666668
2020-01-29,1290410.96,1063698.63,1233463.7971428572,1307191.781,1140508.8057142857,1165182.6483333332
2020-01-30,1335616.44,986986.3,1260371.8214285714,1306027.3973333335,1097358.1199999999,1157168.9496666668
2020-01-31,1252739.73,1040410.96,1269569.4742857143,1301392.6943333333,1083365.9485714284,1147602.7396666666
2020-02-01,1413698.63,984246.58,1302837.5757142857,1306369.8633333333,1064481.4085714286,1140000.0
2020-02-02,1304109.59,1226712.33,1334050.8828571427,1306803.6533333333,1073874.7557142857,1142191.781
2020-02-03,1143835.62,1167808.22,1285322.8985714284,1302077.626,1067221.1357142858,1145433.7899999998
2020-02-04,1206849.32,1071232.88,1278180.0414285713,1300114.156,1077299.4142857143,1147054.7946666665
2020-02-05,1091780.82,1106164.38,1249804.3071428572,1290159.818,1083365.95,1147694.064
2020-02-06,1208219.18,1098630.14,1231604.6985714287,1280981.736,1099315.0699999998,1144429.224
2020-02-07,1282876.71,1009589.04,1235909.9814285713,1281255.7086666666,1094911.9385714284,1139315.0686666667
2020-02-08,1212328.77,941780.82,1207142.8585714288,1280273.9736666665,1088845.4014285714,1133356.1643333333
2020-02-09,1182876.71,991780.82,1189823.8757142858,1277374.4303333333,1055283.7571428572,1128333.3333333333
2020-02-10,1093150.68,1082876.71,1182583.17,1275913.243,1043150.6842857142,1124726.0273333334
2020-02-11,1080136.99,1150684.93,1164481.4085714284,1269429.225,1054500.9771428572,1122808.219
2020-02-12,1181506.85,1297260.27,1177299.412857143,1264863.0150000001,1081800.39,1127077.6253333332
2020-02-13,1258219.18,1244520.55,1184442.27,1259589.0423333335,1102641.877142857,1127031.9633333334
2020-02-14,1243835.62,1070547.95,1178864.9714285715,1251232.8779999998,1111350.2928571429,1119748.8583333334
2020-02-15,1241780.82,994520.55,1183072.407142857,1249337.9006666664,1118884.5399999998,1113926.9406666667
2020-02-16,1254794.52,997945.21,1193346.3800000001,1246666.6676666667,1119765.167142857,1110273.9726666666
2020-02-17,1186986.3,1253424.66,1206751.4685714287,1242146.1196666665,1144129.16,1119406.393
2020-02-18,1361643.84,1189041.1,1246966.732857143,1241232.8776666669,1149608.6128571427,1122077.626
2020-02-19,1515068.49,997260.27,1294618.395714286,1244223.7449999999,1106751.47,1115182.6486666666
2020-02-20,1423972.6,1152739.73,1318297.4557142856,1245319.6353333332,1093639.9242857143,1111004.5666666667
2020-02-21,1325342.47,1258219.18,1329941.2914285713,1247853.882,1120450.1,1109931.5073333334
2020-02-22,1300000.0,1029452.05,1338258.317142857,1252945.2063333332,1125440.3142857144,1101278.5389999999
2020-02-23,1353424.66,982191.78,1352348.337142857,1258447.4896666668,1123189.8242857144,1096073.0596666667
2020-02-24,1240410.96,1002054.79,1359980.4314285715,1260433.7910000002,1087279.842857143,1092260.274
2020-02-25,1267123.29,1002739.73,1346477.4957142859,1266484.0193333332,1060665.3614285714,1086986.3016666668
2020-02-26,1315068.49,1115068.49,1317906.0671428572,1260821.9186666668,1077495.107142857,1083675.7993333333
2020-02-27,1268493.15,1110273.97,1295694.7171428571,1261210.0463333332,1071428.5699999998,1087328.7673333334
2020-02-28,1227397.26,1052739.73,1281702.5442857144,1259109.5896666667,1042074.3628571428,1086963.4706666665
2020-02-29,1404794.52,1082876.71,1296673.19,1261415.5256666667,1049706.4571428571,1090159.8176666666
2020-03-01,1147945.21,1043150.68,1267318.9828571428,1257922.375,1058414.8714285714,1090251.1416666666
2020-03-02,1078767.12,1087671.23,1244227.0057142857,1246757.9913333333,1070645.7914285713,1093698.63
